amfi_code,date,nav,daily_return
120506,2022-06-05,231.084,-0.9398293183536799
120506,2022-06-06,223.6696,-3.208530231430995
120506,2022-06-07,225.7345,0.9231920654393821
120506,2022-06-09,225.9691,0.1039274014384084
120506,2022-06-10,222.8256,-1.3911194052638076
120506,2022-06-12,211.6536,-5.013786566714051
120506,2022-06-13,226.3625,6.9495156236416555
120506,2022-06-14,227.915,0.6858468165000797
120506,2022-06-15,229.7173,0.7907772634534904
120506,2022-06-16,229.0464,-0.29205462540260463
120506,2022-06-17,228.1358,-0.3975613674783829
120506,2022-06-20,224.8499,-1.4403263319479054
120506,2022-06-21,226.0899,0.5514790088854804
120506,2022-06-22,228.541,1.0841262701252852
120506,2022-06-23,232.1865,1.5951186001636364
120506,2022-06-24,232.9864,0.34450754027472996
120506,2022-06-27,231.4336,-0.6664766698828761
120506,2022-06-28,227.8785,-1.5361209435449386
120506,2022-06-29,230.2604,1.045249990674857
120506,2022-06-30,226.5109,-1.6283737889797867
120506,2022-07-01,203.3482,-10.225865510224896
120506,2022-07-02,216.8776,6.65331682306507
120506,2022-07-03,221.9884,2.3565365902241675
120506,2022-07-04,231.233,4.164451836222072
120506,2022-07-06,223.8745,-3.1822879952255967
120506,2022-07-07,226.155,1.0186510745975985
120506,2022-07-09,226.6648,0.22542061860229
120506,2022-07-10,222.0901,-2.018266621019238
120506,2022-07-11,209.7132,-5.572918378622016
120506,2022-07-12,211.9978,1.089392560887914
120506,2022-07-13,218.4614,3.0488995640520766
120506,2022-07-14,217.4393,-0.46786297258920584
120506,2022-07-15,213.1706,-1.9631685716427483
120506,2022-07-18,211.6545,-0.7112143982331509
120506,2022-07-19,210.6344,-0.4819647113574299
120506,2022-07-20,213.136,1.187650260356321
120506,2022-07-21,213.6511,0.24167667592522868
120506,2022-07-22,214.4667,0.3817438805604034
120506,2022-07-25,216.9944,1.1785978895558102
120506,2022-07-26,216.9178,-0.0353004501498666
120506,2022-07-27,218.5906,0.7711676957815383
120506,2022-07-28,220.1299,0.7041931354779152
120506,2022-07-29,217.5911,-1.1533190175437191
120506,2022-08-02,215.0386,-1.173071876561127
120506,2022-08-03,224.7235,4.503796062660381
120506,2022-08-04,230.9018,2.7492896826544655
120506,2022-08-06,225.1977,-2.470357528611733
120506,2022-08-07,221.1747,-1.7864303232226653
120506,2022-08-08,222.3064,0.5116769684778477
120506,2022-08-09,226.2365,1.7678753288254523
120506,2022-08-11,213.3699,-5.687234376415828
120506,2022-08-12,213.7143,0.1614098333457603
120506,2022-08-15,226.3848,5.928709496744022
120506,2022-08-16,226.9223,0.23742760114635608
120506,2022-08-17,226.3626,-0.24664830208402932
120506,2022-08-18,225.335,-0.4539619177372889
120506,2022-08-19,223.4814,-0.8225974659950785
120506,2022-08-22,222.2832,-0.5361520019115718
120506,2022-08-23,221.671,-0.2754144262814284
120506,2022-08-24,220.7745,-0.4044281841106834
120506,2022-08-25,219.5277,-0.5647391342750052
120506,2022-08-26,224.0493,2.059694516910615
120506,2022-08-29,222.0024,-0.9135935707007325
120506,2022-08-30,222.4338,0.19432222354351936
120506,2022-08-31,223.8069,0.6173072617560837
120506,2022-09-02,215.9023,-3.5318839588949325
120506,2022-09-03,227.6537,5.442924878521427
120506,2022-09-05,230.3305,1.1758209947828613
120506,2022-09-06,224.2845,-2.624923750871022
120506,2022-09-08,221.9827,-1.026285811101535
120506,2022-09-09,223.046,0.4790012915420805
120506,2022-09-11,211.2132,-5.305094016480904
120506,2022-09-12,213.6143,1.1368134188582735
120506,2022-09-13,219.9134,2.9488194376500187
120506,2022-09-14,218.6529,-0.5731801700123773
120506,2022-09-15,218.8431,0.08698718379678283
120506,2022-09-16,219.7082,0.3953060434621847
120506,2022-09-19,223.5599,1.7530979726746665
120506,2022-09-20,222.5512,-0.4511989851489484
120506,2022-09-21,224.3107,0.7906045889664925
120506,2022-09-22,225.0851,0.3452354256841206
120506,2022-09-23,227.9851,1.28840158677761
120506,2022-09-26,229.3572,0.6018375762275818
120506,2022-09-27,227.3082,-0.8933663298993921
120506,2022-09-28,223.7616,-1.5602604745451387
120506,2022-09-29,224.5454,0.35028351602777175
120506,2022-09-30,223.5511,-0.44280577558035716
120506,2022-10-01,203.9908,-8.749811564335841
120506,2022-10-02,213.7791,4.79840267306173
120506,2022-10-03,225.8852,5.662901565213807
120506,2022-10-05,227.6171,0.766716898672426
120506,2022-10-06,224.8505,-1.2154622829304018
120506,2022-10-08,221.5687,-1.4595475660494461
120506,2022-10-10,223.4564,0.8519705174963699
120506,2022-10-11,211.4912,-5.354601613558618
120506,2022-10-13,222.4443,5.178986170582989
120506,2022-10-14,220.2775,-0.9740865466096427
120506,2022-10-17,220.445,0.07604044897913109
120506,2022-10-18,219.8568,-0.2668239243348691
120506,2022-10-19,221.8432,0.9034971854407159
120506,2022-10-20,219.7582,-0.9398530132994853
120506,2022-10-21,220.6939,0.42578615951534005
120506,2022-10-24,219.0713,-0.7352264833781152
120506,2022-10-25,218.137,-0.42648215444013315
120506,2022-10-26,210.8884,-3.3229575908718
120506,2022-10-27,215.2184,2.053218669210821
120506,2022-10-28,216.4612,0.577459919783796
120506,2022-10-31,215.0167,-0.6673251372532385
120506,2022-11-01,203.9952,-5.125880919947134
120506,2022-11-02,214.9833,5.386450269418108
120506,2022-11-03,225.6826,4.976805175099641
120506,2022-11-04,232.5284,3.033375191530041
120506,2022-11-05,224.1271,-3.6130210331297152
120506,2022-11-07,221.3283,-1.2487557283345052
120506,2022-11-08,222.9743,0.7436916110592273
120506,2022-11-10,223.3646,0.1750425945949763
120506,2022-11-11,216.0604,-3.270079502302514
120506,2022-11-14,217.4757,0.6550483105650207
120506,2022-11-15,217.8556,0.1746861833299196
120506,2022-11-16,219.0227,0.5357218267512787
120506,2022-11-17,218.3159,-0.32270627656402207
120506,2022-11-18,221.1362,1.2918436082759
120506,2022-11-21,220.4258,-0.3212499807810687
120506,2022-11-22,216.5029,-1.779691850953924
120506,2022-11-23,215.8238,-0.31366785387170193
120506,2022-11-24,213.9801,-0.8542616708629991
120506,2022-11-25,213.5309,-0.20992606321802443
120506,2022-11-28,213.1271,-0.1891061200041677
120506,2022-11-29,215.6721,1.194123131220759
120506,2022-11-30,217.2143,0.7150669929026465
120506,2022-12-01,203.1431,-6.4780265387684
120506,2022-12-04,232.9536,14.67463083904892
120506,2022-12-05,222.4646,-4.502613395972421
120506,2022-12-07,216.8346,-2.530739722185016
120506,2022-12-08,222.4049,2.5689165843458595
120506,2022-12-09,222.1854,-0.09869386870523522
120506,2022-12-10,220.7824,-0.6314546320325243
120506,2022-12-12,212.6555,-3.6809546413119953
120506,2022-12-13,213.7097,0.4957313589349921
120506,2022-12-14,213.6601,-0.02320905415149621
120506,2022-12-15,217.2113,1.6620791621833053
120506,2022-12-16,219.8784,1.2278827114427404
120506,2022-12-19,222.0043,0.9668525876120659
120506,2022-12-20,223.7238,0.774534547303829
120506,2022-12-21,221.1357,-1.1568281961954807
120506,2022-12-22,222.6491,0.6843761545512583
120506,2022-12-23,223.5664,0.41199358093071403
120506,2022-12-26,224.9761,0.6305509235734919
120506,2022-12-27,226.1514,0.5224110472179078
120506,2022-12-28,227.2472,0.48454265593755874
120506,2022-12-29,233.2509,2.6419247409869007
120506,2022-12-30,233.2125,-0.016462958985363763
120506,2023-01-02,244.0753,4.657897839952829
120506,2023-01-03,262.5655,7.575612935843967
120506,2023-01-05,262.89,0.1235882094182239
120506,2023-01-06,245.8374,-6.486591349994287
120506,2023-01-08,229.116,-6.801812905603455
120506,2023-01-09,227.275,-0.8035231061994885
120506,2023-01-11,240.8449,5.970696293037059
120506,2023-01-12,251.5904,4.4615850283730385
120506,2023-01-13,243.4316,-3.242890030780188
120506,2023-01-16,243.9802,0.2253610459775901
120506,2023-01-17,247.0997,1.2785873607776388
120506,2023-01-18,245.696,-0.5680702971310847
120506,2023-01-19,243.1974,-1.0169477728575238
120506,2023-01-20,244.042,0.34728989701371393
120506,2023-01-23,243.9996,-0.017374058563690564
120506,2023-01-24,245.3907,0.5701238854489921
120506,2023-01-25,245.4635,0.029666975969333542
120506,2023-01-26,244.8121,-0.26537550389366116
120506,2023-01-27,244.7748,-0.015236175009314401
120506,2023-01-30,244.9776,0.08285166610288996
120506,2023-01-31,244.4084,-0.23234777383728256
120506,2023-02-01,235.4158,-3.6793334435314073
120506,2023-02-02,243.2813,3.341109645147
120506,2023-02-03,263.4255,8.280208959751544
120506,2023-02-05,261.4753,-0.7403231653731357
120506,2023-02-06,245.8521,-5.975019437782459
120506,2023-02-08,228.0148,-7.255296985464021
120506,2023-02-10,236.4012,3.678006866220951
120506,2023-02-11,240.6259,1.7870890672297746
120506,2023-02-13,258.4797,7.419733287231334
120506,2023-02-14,261.0543,0.9960550093489173
120506,2023-02-15,262.6648,0.6169214604011541
120506,2023-02-16,264.3625,0.6463370805680935
120506,2023-02-17,265.8516,0.5632795876873598
120506,2023-02-20,263.2437,-0.9809608067057107
120506,2023-02-21,264.3063,0.4036563837995111
120506,2023-02-22,261.1632,-1.1891884529426688
120506,2023-02-23,260.8781,-0.10916545669528155
120506,2023-02-24,259.2395,-0.6281094503524765
120506,2023-02-27,260.2612,0.39411432285587633
120506,2023-02-28,261.2293,0.3719724645856015
120506,2023-03-01,234.5007,-10.231853777505062
120506,2023-03-02,245.3949,4.645700417951848
120506,2023-03-03,262.0649,6.793132212609154
120506,2023-03-04,270.3591,3.1649412034957747
120506,2023-03-05,261.8591,-3.1439666724737525
120506,2023-03-07,241.4515,-7.793351462675924
120506,2023-03-08,230.2341,-4.645819139661588
120506,2023-03-10,236.3154,2.6413550381980677
120506,2023-03-11,243.4786,3.0312032140097367
120506,2023-03-13,258.8053,6.294885874980394
120506,2023-03-14,261.5193,1.0486647684572192
120506,2023-03-15,264.6857,1.2107710597267562
120506,2023-03-16,262.5289,-0.8148532391436203
120506,2023-03-17,263.4386,0.34651423138556403
120506,2023-03-20,268.1937,1.805012629128755
120506,2023-03-21,269.3979,0.44900383566057744
120506,2023-03-22,273.1926,1.4085855903108513
120506,2023-03-23,275.9362,1.0042731757741397
120506,2023-03-24,273.7252,-0.8012721781339383
120506,2023-03-27,273.3861,-0.12388336916000497
120506,2023-03-28,273.6279,0.08844634017604047
120506,2023-03-29,274.0494,0.15404130938401206
120506,2023-03-30,276.5862,0.9256725247346109
120506,2023-03-31,277.8107,0.44271912336912855
120506,2023-04-01,236.3905,-14.909504925476236
120506,2023-04-04,267.1743,13.022435334753313
120506,2023-04-05,256.3734,-4.042641825954075
120506,2023-04-07,240.0127,-6.381590289788253
120506,2023-04-08,227.2329,-5.324634904736292
120506,2023-04-09,229.2916,0.9059867651207032
120506,2023-04-10,236.4898,3.1393212834661233
120506,2023-04-12,256.1402,8.3091955762997
120506,2023-04-13,265.5503,3.673808328407646
120506,2023-04-14,262.5653,-1.1240808238589861
120506,2023-04-17,259.097,-1.3209285461559417
120506,2023-04-18,259.2406,0.0554232584707659
120506,2023-04-19,263.8137,1.7640369602600847
120506,2023-04-20,268.234,1.6755384576312649
120506,2023-04-21,269.8156,0.5896344236748563
120506,2023-04-24,268.1098,-0.6322095534876504
120506,2023-04-25,270.5162,0.8975427231679101
120506,2023-04-26,269.5119,-0.3712531818796827
120506,2023-04-27,267.7131,-0.6674287851482719
120506,2023-04-28,262.49,-1.9510065065923121
120506,2023-05-01,238.6305,-9.08967960684216
120506,2023-05-04,261.8542,9.732075321469802
120506,2023-05-05,256.9279,-1.8813141053303561
120506,2023-05-06,247.472,-3.680371030160612
120506,2023-05-07,241.9113,-2.2470016809982507
120506,2023-05-09,226.0864,-6.541612566258792
120506,2023-05-10,236.2899,4.513097647624975
120506,2023-05-12,257.3068,8.894540139041073
120506,2023-05-15,254.121,-1.2381328437491734
120506,2023-05-16,254.4361,0.1239960491262071
120506,2023-05-17,256.4966,0.8098300516318213
120506,2023-05-18,249.2441,-2.8275228599521363
120506,2023-05-19,248.3309,-0.3663878101828666
120506,2023-05-22,248.4158,0.0341882544620864
120506,2023-05-23,248.0932,-0.12986291532181005
120506,2023-05-24,251.6725,1.4427239440661932
120506,2023-05-25,249.1523,-1.0013807626975568
120506,2023-05-26,247.8318,-0.5299971142148863
120506,2023-05-29,243.5209,-1.7394458661075696
120506,2023-05-30,247.1583,1.493670563799654
120506,2023-05-31,246.7208,-0.17701206069147268
120506,2023-06-01,239.5867,-2.891568120725929
120506,2023-06-02,245.9818,2.6692216220683296
120506,2023-06-03,261.5647,6.3349808806993035
120506,2023-06-04,262.4343,0.33246076400981206
120506,2023-06-06,248.4236,-5.338745735599348
120506,2023-06-07,245.5271,-1.1659520271021018
120506,2023-06-09,227.9178,-7.172039257580931
120506,2023-06-10,238.7059,4.733329296790334
120506,2023-06-11,242.1123,1.4270279871590796
120506,2023-06-12,256.8455,6.085275304063442
120506,2023-06-13,253.1066,-1.4557000219976746
120506,2023-06-14,249.6788,-1.3542910378472883
120506,2023-06-15,249.9117,0.09327984594607042
120506,2023-06-16,251.9086,0.7990422217127202
120506,2023-06-19,250.592,-0.5226498817428205
120506,2023-06-20,248.8257,-0.7048509130379244
120506,2023-06-21,252.5558,1.4990814855539325
120506,2023-06-22,249.313,-1.2839934778769768
120506,2023-06-23,244.6248,-1.8804474696465845
120506,2023-06-26,242.1088,-1.0285138710384167
120506,2023-06-27,238.7428,-1.3902840375897174
120506,2023-06-28,239.7489,0.42141585002772874
120506,2023-06-29,239.0659,-0.2848813904881231
120506,2023-06-30,238.7027,-0.15192463667967893
120506,2023-07-02,251.4232,5.32901387374336
120506,2023-07-03,263.996,5.000652286662466
120506,2023-07-04,263.1775,-0.3100425764026582
120506,2023-07-06,254.8591,-3.1607565236389856
120506,2023-07-07,244.6081,-4.0222224750852575
120506,2023-07-08,226.1975,-7.526570052259107
120506,2023-07-09,228.2499,0.9073486665414077
120506,2023-07-11,243.5931,6.722105902346498
120506,2023-07-12,259.0238,6.334621136641383
120506,2023-07-13,244.8,-5.491310064943833
120506,2023-07-14,241.1571,-1.4881127450980358
120506,2023-07-17,240.4007,-0.31365446010090947
120506,2023-07-18,238.5223,-0.7813621174979968
120506,2023-07-19,237.4925,-0.431741602357516
120506,2023-07-20,237.1321,-0.15175216059454266
120506,2023-07-21,238.8836,0.7386178421225909
120506,2023-07-24,238.0974,-0.3291142631808963
120506,2023-07-25,236.3824,-0.7202934597353883
120506,2023-07-26,235.7294,-0.2762473009834898
120506,2023-07-27,234.1525,-0.6689449852245843
120506,2023-07-28,232.224,-0.8236085457127396
120506,2023-07-31,228.8385,-1.4578596527490606
120506,2023-08-02,251.9452,10.097383088947009
120506,2023-08-03,266.8215,5.904577662126531
120506,2023-08-05,251.2326,-5.842445230238202
120506,2023-08-06,256.0969,1.9361738882613277
120506,2023-08-08,230.2336,-10.099028922255604
120506,2023-08-09,230.0684,-0.0717532106521368
120506,2023-08-11,241.9639,5.170418884123151
120506,2023-08-12,261.2573,7.97366879935395
120506,2023-08-14,222.7329,-14.745769783274953
120506,2023-08-15,226.1389,1.5291858544471904
120506,2023-08-16,226.6306,0.21743273713632494
120506,2023-08-17,227.0431,0.18201425579777997
120506,2023-08-18,223.5571,-1.5353912979518047
120506,2023-08-21,224.4408,0.3952905096729298
120506,2023-08-22,227.035,1.1558504514330714
120506,2023-08-23,229.642,1.1482811020327333
120506,2023-08-24,231.2252,0.6894209247437333
120506,2023-08-25,228.8977,-1.006594436938546
120506,2023-08-28,229.7035,0.3520349920510313
120506,2023-08-29,231.2855,0.6887139290433275
120506,2023-08-30,227.5233,-1.6266475849112894
120506,2023-08-31,225.2505,-0.9989306589698765
120506,2023-09-01,243.5309,8.115586868841596
120506,2023-09-02,250.7765,2.9752281948615122
120506,2023-09-03,264.0925,5.309907427530081
120506,2023-09-05,253.9696,-3.833088785179417
120506,2023-09-06,255.1152,0.4510776092886637
120506,2023-09-08,228.3254,-10.501059913325427
120506,2023-09-10,238.8206,4.59659766280931
120506,2023-09-11,242.3563,1.480483676868749
120506,2023-09-13,232.3204,-4.140969308410803
120506,2023-09-14,231.6791,-0.2760411913891314
120506,2023-09-15,231.8467,0.07234144124350639
120506,2023-09-18,230.5584,-0.5556688967321866
120506,2023-09-19,234.3149,1.6293051998972796
120506,2023-09-20,234.1789,-0.0580415500678777
120506,2023-09-21,232.2765,-0.8123703715407271
120506,2023-09-22,230.8389,-0.6189175400869273
120506,2023-09-25,231.244,0.17549035279582625
120506,2023-09-26,233.0254,0.7703551227274952
120506,2023-09-27,230.2304,-1.1994400610405465
120506,2023-09-28,234.4154,1.8177443117850745
120506,2023-09-29,235.2308,0.34784404096317445
120506,2023-10-01,241.6387,2.724090552767766
120506,2023-10-02,257.3284,6.493041056751259
120506,2023-10-03,260.4443,1.210865182389509
120506,2023-10-04,264.0294,1.3765323334010482
120506,2023-10-05,255.367,-3.2808467541872277
120506,2023-10-07,246.4544,-3.4901142277584785
120506,2023-10-08,227.9422,-7.51140981861147
120506,2023-10-10,240.6916,5.593260045748427
120506,2023-10-11,239.767,-0.3841430278414326
120506,2023-10-13,238.7306,-0.4322529789337115
120506,2023-10-16,241.6249,1.212370764367865
120506,2023-10-17,239.862,-0.729601957414161
120506,2023-10-18,239.2595,-0.251186098673406
120506,2023-10-19,238.681,-0.24178768241177595
120506,2023-10-20,238.0163,-0.2784888617024417
120506,2023-10-23,239.78,0.7409996710309397
120506,2023-10-24,239.1964,-0.24338977395945705
120506,2023-10-25,242.5025,1.3821696313155218
120506,2023-10-26,240.768,-0.7152503582437242
120506,2023-10-27,241.2876,0.21580940988834563
120506,2023-10-30,239.6584,-0.6752108272451651
120506,2023-10-31,240.7474,0.45439675805230006
120506,2023-11-01,240.6625,-0.035265178357068994
120506,2023-11-04,261.7932,8.780221264218579
120506,2023-11-05,254.837,-2.6571354794547863
120506,2023-11-07,246.0286,-3.4564839485631937
120506,2023-11-08,225.4637,-8.358743658257628
120506,2023-11-09,228.8202,1.488709712472569
120506,2023-11-10,239.8401,4.815964674447448
120506,2023-11-12,265.4805,10.690622627325453
120506,2023-11-13,238.4031,-10.199393175769977
120506,2023-11-14,238.3505,-0.022063471490085806
120506,2023-11-15,242.6074,1.7859832473605008
120506,2023-11-16,242.9736,0.15094345844355317
120506,2023-11-17,246.9395,1.6322349423970373
120506,2023-11-20,247.5916,0.2640727789600339
120506,2023-11-21,246.8248,-0.30970356021771117
120506,2023-11-22,250.5804,1.5215650939451653
120506,2023-11-23,251.7571,0.46958980031959197
120506,2023-11-24,250.3718,-0.5502526045938705
120506,2023-11-27,251.6274,0.5014941778586746
120506,2023-11-28,251.0721,-0.22068343908492327
120506,2023-11-29,246.5343,-1.8073692775899874
120506,2023-11-30,248.8625,0.9443716351031028
120506,2023-12-01,241.2799,-3.046903410517865
120506,2023-12-04,263.6126,9.255930560316038
120506,2023-12-05,256.338,-2.7595797772943964
120506,2023-12-06,253.9066,-0.9485132910454275
120506,2023-12-07,248.3242,-2.1986037385400836
120506,2023-12-09,230.3473,-7.239286384492527
120506,2023-12-10,240.4174,4.371703076181044
120506,2023-12-12,265.5161,10.439635400765512
120506,2023-12-13,265.2483,-0.10086017382751056
120506,2023-12-14,263.6073,-0.6186656050198858
120506,2023-12-15,265.0967,0.5650071147498492
120506,2023-12-18,261.3919,-1.397527770055218
120506,2023-12-19,263.4621,0.7919908765344319
120506,2023-12-20,265.0768,0.612877525837674
120506,2023-12-21,266.6944,0.6102382403891937
120506,2023-12-22,267.1914,0.18635561901563236
120506,2023-12-25,271.2405,1.5154305116107825
120506,2023-12-26,273.6367,0.8834226452170801
120506,2023-12-27,272.2227,-0.5167435508468099
120506,2023-12-28,270.8618,-0.49992157156620864
120506,2023-12-29,268.769,-0.7726449429192317
120506,2024-01-01,270.3228,0.5781172679884872
120506,2024-01-02,267.8182,-0.9265219211993858
120506,2024-01-03,293.3386,9.529001389748725
120506,2024-01-04,301.5001,2.7822795908891695
120506,2024-01-05,280.0236,-7.123214884505835
120506,2024-01-07,255.4354,-8.780759907379231
120506,2024-01-08,272.55,6.700167635339516
120506,2024-01-10,275.3464,1.0260135754907473
120506,2024-01-11,273.368,-0.7185131165688086
120506,2024-01-15,274.0155,0.23686020309618971
120506,2024-01-16,273.4795,-0.19560937246250187
120506,2024-01-17,270.0338,-1.2599481862442974
120506,2024-01-18,268.9482,-0.4020237466568988
120506,2024-01-19,270.1875,0.460795052727625
120506,2024-01-22,269.6268,-0.20752255378209128
120506,2024-01-23,265.8677,-1.3941863345928507
120506,2024-01-24,273.3388,2.810081856502311
120506,2024-01-25,274.1794,0.3075304347571528
120506,2024-01-26,274.6215,0.1612447908194481
120506,2024-01-29,271.9382,-0.9770902860846808
120506,2024-01-30,272.7604,0.30234810703313464
120506,2024-01-31,272.4888,-0.09957457167535377
120506,2024-02-01,267.929,-1.6733898787766877
120506,2024-02-02,265.2707,-0.9921658349786644
120506,2024-02-04,304.8828,14.932708361684877
120506,2024-02-05,271.5572,-10.930626457117276
120506,2024-02-07,253.7134,-6.57091765565414
120506,2024-02-08,272.2028,7.287514179385091
120506,2024-02-09,278.2186,2.2100433941164344
120506,2024-02-10,270.0712,-2.9284167198023403
120506,2024-02-12,266.1654,-1.4462112213371903
120506,2024-02-13,279.3407,4.950042342092575
120506,2024-02-14,283.922,1.6400402805606173
120506,2024-02-15,287.5939,1.2932777312078647
120506,2024-02-16,284.8688,-0.9475513910413236
120506,2024-02-19,284.8468,-0.007722853467995172
120506,2024-02-20,285.7535,0.3183114572465007
120506,2024-02-21,285.2116,-0.18963897205108715
120506,2024-02-22,286.4178,0.4229140750235949
120506,2024-02-23,288.8077,0.834410431195276
120506,2024-02-26,291.7193,1.0081448659436498
120506,2024-02-27,296.5683,1.6622143272659873
120506,2024-02-28,295.8109,-0.255388050577221
120506,2024-02-29,292.185,-1.2257492878051446
120506,2024-03-01,270.8363,-7.306569467974056
120506,2024-03-04,300.6524,11.008900948654233
120506,2024-03-05,271.3197,-9.756349857842473
120506,2024-03-06,263.0469,-3.049096692941944
120506,2024-03-07,259.0465,-1.5207934402572398
120506,2024-03-09,276.0096,6.548283802328925
120506,2024-03-10,273.2876,-0.9861975815333879
120506,2024-03-12,267.6827,-2.0509163240483574
120506,2024-03-13,294.0409,9.846807432829996
120506,2024-03-14,291.1295,-0.990134365661377
120506,2024-03-15,290.219,-0.31274741996260014
120506,2024-03-18,293.4071,1.098515259166355
120506,2024-03-19,293.2842,-0.04188719359552451
120506,2024-03-20,292.0115,-0.43394768623743474
120506,2024-03-21,289.7243,-0.7832568237894688
120506,2024-03-22,291.69,0.678472603091973
120506,2024-03-25,295.6223,1.3481092941136197
120506,2024-03-26,298.7737,1.066022421177304
120506,2024-03-27,300.6569,0.630309829814335
120506,2024-03-28,296.6586,-1.3298547280970574
120506,2024-03-29,295.8388,-0.2763445927406072
120506,2024-04-01,274.3957,-7.248237891716713
120506,2024-04-03,298.7728,8.883922014812939
120506,2024-04-04,300.6616,0.6321860624528108
120506,2024-04-06,263.8744,-12.235416827423274
120506,2024-04-07,262.7403,-0.42978780813901496
120506,2024-04-09,274.9085,4.6312651694467855
120506,2024-04-10,277.4143,0.9115032820011137
120506,2024-04-11,275.553,-0.6709459461895162
120506,2024-04-12,268.1867,-2.6732788247633033
120506,2024-04-15,289.1702,7.82421350499487
120506,2024-04-16,288.9657,-0.07071959697091401
120506,2024-04-17,289.1015,0.04699519700779309
120506,2024-04-18,286.856,-0.7767168278269065
120506,2024-04-19,286.4188,-0.1524109657807471
120506,2024-04-22,281.8583,-1.5922488328280138
120506,2024-04-23,282.845,0.3500695207485638
120506,2024-04-24,275.4664,-2.6087079495836996
120506,2024-04-25,274.8665,-0.2177761062692407
120506,2024-04-26,277.4184,0.9284143393247346
120506,2024-04-29,274.8079,-0.9409974248283492
120506,2024-04-30,276.8283,0.7352044828405679
120506,2024-05-01,272.2772,-1.6440154420628295
120506,2024-05-02,267.4193,-1.7841743634795626
120506,2024-05-03,297.5946,11.283890130592656
120506,2024-05-04,301.8625,1.4341322053558647
120506,2024-05-06,264.2969,-12.44460640192141
120506,2024-05-07,261.05,-1.2285047611228062
120506,2024-05-08,278.767,6.786822447806928
120506,2024-05-09,268.818,-3.568930325325459
120506,2024-05-11,272.0878,1.2163619995684938
120506,2024-05-12,266.6761,-1.9889535657240054
120506,2024-05-13,263.9358,-1.0275761494937252
120506,2024-05-14,261.9723,-0.7439309104713909
120506,2024-05-15,265.7726,1.4506495534069686
120506,2024-05-16,261.4465,-1.6277449217865225
120506,2024-05-17,258.5711,-1.0998043576793015
120506,2024-05-20,253.1541,-2.0949750378135845
120506,2024-05-21,257.6423,1.7729122301396671
120506,2024-05-22,258.5963,0.37028081180769945
120506,2024-05-23,260.3572,0.6809455510384366
120506,2024-05-24,261.2438,0.3405321612000911
120506,2024-05-27,262.81,0.5995166201073321
120506,2024-05-28,263.1501,0.12940907880218955
120506,2024-05-29,263.9712,0.31202724224692613
120506,2024-05-30,264.3866,0.15736565201052155
120506,2024-05-31,263.0166,-0.5181805734481237
120506,2024-06-02,272.5283,3.6163877108897458
120506,2024-06-03,299.6987,9.969753599901354
120506,2024-06-05,264.193,-11.847131802707178
120506,2024-06-06,260.7769,-1.2930319879784768
120506,2024-06-08,278.115,6.648633372050972
120506,2024-06-09,269.5673,-3.0734408428168325
120506,2024-06-11,271.611,0.7581409169435505
120506,2024-06-12,269.1225,-0.9162000066271214
120506,2024-06-13,258.8557,-3.814916998764495
120506,2024-06-14,255.4192,-1.327573624996481
120506,2024-06-17,253.5321,-0.7388246459154146
120506,2024-06-18,253.1401,-0.15461552994671113
120506,2024-06-19,251.6939,-0.5713041908413485
120506,2024-06-20,254.9317,1.2864038421272816
120506,2024-06-21,255.5065,0.22547215587547242
120506,2024-06-24,260.1541,1.8189752511188706
120506,2024-06-25,261.2952,0.43862464593100725
120506,2024-06-26,255.5479,-2.199542892483297
120506,2024-06-27,258.2542,1.059018681037882
120506,2024-06-28,254.7381,-1.3614880222664438
120506,2024-07-02,273.6275,7.415223714081254
120506,2024-07-03,301.8431,10.311682853514359
120506,2024-07-05,264.0447,-12.522532401767684
120506,2024-07-06,257.6267,-2.4306490529823033
120506,2024-07-08,279.8169,8.613315312426838
120506,2024-07-10,276.3068,-1.2544274488066942
120506,2024-07-11,273.1931,-1.1268995189405384
120506,2024-07-15,260.1146,-4.787273177836493
120506,2024-07-16,260.2482,0.05136197660569053
120506,2024-07-17,263.4479,1.2294801654728182
120506,2024-07-18,264.6621,0.4608880921047387
120506,2024-07-19,262.881,-0.6729713094545953
120506,2024-07-22,264.6435,0.6704554532279028
120506,2024-07-23,263.8241,-0.3096240791857885
120506,2024-07-24,266.201,0.9009411952888513
120506,2024-07-25,272.7853,2.4734317301587927
120506,2024-07-26,272.0131,-0.28307977006092333
120506,2024-07-29,274.2335,0.8162842157234174
120506,2024-07-30,272.4601,-0.6466751873859256
120506,2024-07-31,272.3225,-0.05050280756706549
120506,2024-08-01,271.9513,-0.13630897189912394
120506,2024-08-02,276.6481,1.7270739283099523
120506,2024-08-03,302.5577,9.365544169650896
120506,2024-08-04,299.863,-0.8906400332895248
120506,2024-08-05,264.1736,-11.901901868519948
120506,2024-08-07,260.8809,-1.2464152360417646
120506,2024-08-08,274.9127,5.378622965498803
120506,2024-08-10,277.0792,0.7880683577004888
120506,2024-08-11,272.6032,-1.615422593973126
120506,2024-08-13,278.1076,2.019198600750083
120506,2024-08-14,271.7396,-2.2897612291070013
120506,2024-08-15,271.7914,0.01906236706024078
120506,2024-08-16,271.9866,0.07181978532064814
120506,2024-08-19,274.006,0.7424630478118921
120506,2024-08-20,279.4175,1.9749567527718614
120506,2024-08-21,278.5705,-0.30313061995044244
120506,2024-08-22,276.4792,-0.7507255793416712
